Patch,NDVI_2023,NDVI_2024,Change,Class_2023,Class_2024
"(210:220,280:290)",0.48681546347886495,0.4568286163929826,-0.02998684708588234,vegetation,vegetation
"(210:220,290:300)",0.33301572873125446,0.28767264871966963,-0.045343080011584824,vegetation,land
"(210:220,300:310)",0.29838263304612545,0.24100011913260766,-0.057382513913517785,land,land
"(220:230,0:10)",0.5285569474313399,0.4749349428951405,-0.053622004536199364,vegetation,vegetation
"(220:230,10:20)",0.47428677438376093,0.4406387841721572,-0.03364799021160375,vegetation,vegetation
"(220:230,20:30)",0.3827790196018428,0.31842780203794113,-0.06435121756390166,vegetation,vegetation
"(220:230,30:40)",0.4633902240425531,0.28114275662129323,-0.18224746742125986,vegetation,land
"(220:230,40:50)",0.16290655347101313,0.046903115528493806,-0.11600343794251933,land,land
"(220:230,50:60)",0.20346798520165973,0.10646379195745719,-0.09700419324420255,land,land
"(220:230,60:70)",0.290190721750659,0.16756958723366075,-0.12262113451699827,land,land
"(220:230,70:80)",0.33971855101913045,0.2995179977578077,-0.04020055326132277,vegetation,vegetation
"(220:230,80:90)",0.47401007734146633,0.4352110933961895,-0.03879898394527681,vegetation,vegetation
"(220:230,90:100)",0.37412832660088163,0.33230320318225787,-0.041825123418623766,vegetation,vegetation
"(220:230,100:110)",0.2740348018676811,0.22478576593690736,-0.04924903593077373,land,land
"(220:230,110:120)",0.3829880325111647,0.2939330808007789,-0.0890549517103858,vegetation,vegetation
"(220:230,120:130)",0.17643348112223012,0.10805802804738128,-0.06837545307484884,land,land
"(220:230,130:140)",0.23988557160443005,0.194882102969666,-0.045003468634764066,land,land
"(220:230,140:150)",0.33211027796285447,0.2870210164600512,-0.04508926150280329,vegetation,land
"(220:230,150:160)",0.5187732607931843,0.4813457465887127,-0.0374275142044716,vegetation,vegetation
"(220:230,160:170)",0.5760468543000203,0.506906817600497,-0.06914003669952329,vegetation,vegetation
"(220:230,170:180)",0.40593620089543303,0.37338425564776523,-0.0325519452476678,vegetation,vegetation
"(220:230,180:190)",0.48949875140708327,0.4506361899253587,-0.03886256148172457,vegetation,vegetation
"(220:230,190:200)",0.5830592238857574,0.5643237708711609,-0.018735453014596448,vegetation,vegetation
"(220:230,200:210)",0.5434794353452509,0.5231208861534005,-0.020358549191850428,vegetation,vegetation
"(220:230,210:220)",0.5795298961323769,0.5594826320783235,-0.020047264054053437,vegetation,vegetation
"(220:230,220:230)",0.5275020381226287,0.45623932439900594,-0.0712627137236228,vegetation,vegetation
"(220:230,230:240)",0.40843624025320047,0.2950130889391927,-0.11342315131400776,vegetation,vegetation
"(220:230,240:250)",0.5214101932369059,0.4575318410391531,-0.06387835219775273,vegetation,vegetation
"(220:230,250:260)",0.5170451753264745,0.44758295333464787,-0.06946222199182667,vegetation,vegetation
"(220:230,260:270)",0.430705742024725,0.3631523568832089,-0.0675533851415161,vegetation,vegetation
"(220:230,270:280)",0.42832213577767564,0.3787895595125578,-0.04953257626511781,vegetation,vegetation
"(220:230,280:290)",0.40360456912013093,0.3445888130701092,-0.05901575605002174,vegetation,vegetation
"(220:230,290:300)",0.4031864744822526,0.35555754666870343,-0.04762892781354916,vegetation,vegetation
"(220:230,300:310)",0.2520716824684624,0.2177796900435233,-0.034291992424939105,land,land
"(230:240,0:10)",0.4643836759455267,0.3936058689780868,-0.0707778069674399,vegetation,vegetation
"(230:240,10:20)",0.375767413532575,0.32690343320579623,-0.048863980326778744,vegetation,vegetation
"(230:240,20:30)",0.3257380750519912,0.2721567357830775,-0.05358133926891373,vegetation,land
"(230:240,30:40)",0.47077053674243025,0.3455851199534128,-0.12518541678901746,vegetation,vegetation
"(230:240,40:50)",0.24432819811878267,0.1670374674651466,-0.07729073065363606,land,land
"(230:240,50:60)",0.374749584178551,0.32264915239549813,-0.05210043178305285,vegetation,vegetation
"(230:240,60:70)",0.3991010431177232,0.37874708823747755,-0.02035395488024566,vegetation,vegetation
"(230:240,70:80)",0.44238111033321237,0.4237800698042436,-0.01860104052896877,vegetation,vegetation
"(230:240,80:90)",0.46016771980771665,0.4234601512672949,-0.03670756854042173,vegetation,vegetation
"(230:240,90:100)",0.3766335409699408,0.3246752091986582,-0.05195833177128256,vegetation,vegetation
"(230:240,100:110)",0.20481422565030702,0.1552839106378744,-0.04953031501243263,land,land
"(230:240,110:120)",0.17732851713019307,0.1362466712669257,-0.04108184586326738,land,land
"(230:240,120:130)",0.18617335582691996,0.16671812922970156,-0.019455226597218406,land,land
"(230:240,130:140)",0.2700130184001861,0.26320268436930927,-0.00681033403087683,land,land
"(230:240,140:150)",0.373068251494676,0.34242088597615966,-0.030647365518516323,vegetation,vegetation
"(230:240,150:160)",0.32579438310238124,0.2512931655077133,-0.07450121759466793,vegetation,land
"(230:240,160:170)",0.3553970007475569,0.2568494640487713,-0.09854753669878563,vegetation,land
"(230:240,170:180)",0.43221020083645567,0.3725696247204018,-0.05964057611605389,vegetation,vegetation
"(230:240,180:190)",0.3793835150256896,0.3226223845740176,-0.056761130451672026,vegetation,vegetation
"(230:240,190:200)",0.45709751373088486,0.4285192742212816,-0.028578239509603254,vegetation,vegetation
"(230:240,200:210)",0.5319475327426256,0.5188255143292221,-0.013122018413403547,vegetation,vegetation
"(230:240,210:220)",0.4929777188228035,0.4301212763823866,-0.06285644244041688,vegetation,vegetation
"(230:240,220:230)",0.40870122902072614,0.31500959486275226,-0.09369163415797388,vegetation,vegetation
"(230:240,230:240)",0.2725527477293577,0.20646335609927785,-0.06608939163007987,land,land
"(230:240,240:250)",0.3214242389320489,0.21817874234003107,-0.10324549659201784,vegetation,land
"(230:240,250:260)",0.3370083409745185,0.23198409818027785,-0.10502424279424064,vegetation,land
"(230:240,260:270)",0.2977154318426473,0.20457481694349172,-0.0931406148991556,land,land
"(230:240,270:280)",0.2982086362296367,0.21156085915900116,-0.08664777707063556,land,land
"(230:240,280:290)",0.4312776564613527,0.4005538858796418,-0.030723770581710885,vegetation,vegetation
"(230:240,290:300)",0.39246110488464714,0.36173633667607996,-0.030724768208567177,vegetation,vegetation
"(230:240,300:310)",0.4115708226498018,0.33473933664874517,-0.07683148600105666,vegetation,vegetation
"(240:250,0:10)",0.3653885708136,0.2753130780066445,-0.09007549280695548,vegetation,land
"(240:250,10:20)",0.3355601971856204,0.2531110559385961,-0.0824491412470243,vegetation,land
"(240:250,20:30)",0.44502839196245214,0.40896345650218024,-0.036064935460271896,vegetation,vegetation
"(240:250,30:40)",0.43525081832499446,0.36236245627990166,-0.0728883620450928,vegetation,vegetation
"(240:250,40:50)",0.3611754342535641,0.31461270887337944,-0.04656272538018463,vegetation,vegetation
"(240:250,50:60)",0.4192063267619255,0.3918777865395451,-0.027328540222380404,vegetation,vegetation
"(240:250,60:70)",0.3197389075555738,0.2967851431322174,-0.02295376442335645,vegetation,vegetation
"(240:250,70:80)",0.38327407339550745,0.3621096567913045,-0.02116441660420293,vegetation,vegetation
"(240:250,80:90)",0.3015852350889557,0.24781454757886479,-0.0537706875100909,land,land
"(240:250,90:100)",0.39147710500950195,0.3077729311029468,-0.08370417390655516,vegetation,vegetation
"(240:250,100:110)",0.3528609868734598,0.2786293851959428,-0.07423160167751697,vegetation,land
"(240:250,110:120)",0.1769989745613747,0.10992470861476203,-0.06707426594661267,land,land
"(240:250,120:130)",0.08765641631387484,0.08508514051634675,-0.002571275797528097,land,land
"(240:250,130:140)",0.13853766821661126,0.09610033791952906,-0.0424373302970822,land,land
"(240:250,140:150)",0.09117315645557468,0.05132057884395763,-0.03985257761161705,land,land
"(240:250,150:160)",0.1695508896725287,0.11249999152166365,-0.05705089815086506,land,land
"(240:250,160:170)",0.4473115994400154,0.40536492586663975,-0.04194667357337567,vegetation,vegetation
"(240:250,170:180)",0.4351120610439285,0.39978991902443073,-0.03532214201949779,vegetation,vegetation
"(240:250,180:190)",0.3547160370029446,0.3124778525262406,-0.042238184476703966,vegetation,vegetation
"(240:250,190:200)",0.4859074361193749,0.42955360570751494,-0.056353830411859984,vegetation,vegetation
"(240:250,200:210)",0.3053963152785651,0.2972092280906686,-0.008187087187896513,land,vegetation
"(240:250,210:220)",0.543031876703244,0.5009831720229391,-0.04204870468030497,vegetation,vegetation
"(240:250,220:230)",0.5343033217510241,0.492687459431237,-0.041615862319787145,vegetation,vegetation
"(240:250,230:240)",0.49297563552915136,0.46766096144269903,-0.025314674086452327,vegetation,vegetation
"(240:250,240:250)",0.40655786455880694,0.37656102838427413,-0.029996836174532804,vegetation,vegetation
"(240:250,250:260)",0.36652296581478816,0.31032022164001355,-0.05620274417477461,vegetation,vegetation
"(240:250,260:270)",0.27637904835696003,0.193215530472216,-0.08316351788474402,land,land
"(240:250,270:280)",0.3356746887415788,0.23714979161040314,-0.09852489713117565,vegetation,land
"(240:250,280:290)",0.25843476120247083,0.18391020428164961,-0.07452455692082122,land,land
"(240:250,290:300)",0.3604827684992917,0.2598708264024712,-0.10061194209682045,vegetation,land
"(240:250,300:310)",0.2907776265283945,0.24305702227649645,-0.04772060425189806,land,land
"(250:260,0:10)",0.38260383521715247,0.3235917737769524,-0.05901206144020005,vegetation,vegetation
"(250:260,10:20)",0.4827729375016239,0.4572848036845121,-0.025488133817111847,vegetation,vegetation
"(250:260,20:30)",0.5020034004175102,0.483906778004039,-0.018096622413471264,vegetation,vegetation
"(250:260,30:40)",0.4159318348931502,0.39970344363601995,-0.01622839125713027,vegetation,vegetation
"(250:260,40:50)",0.3859143285932878,0.32562185709155594,-0.06029247150173184,vegetation,vegetation
"(250:260,50:60)",0.4045476194012895,0.3567991706889994,-0.047748448712290115,vegetation,vegetation
"(250:260,60:70)",0.4254819517888185,0.41516632170169115,-0.010315630087127325,vegetation,vegetation
"(250:260,70:80)",0.4052433878932659,0.3914052354569639,-0.013838152436302043,vegetation,vegetation
"(250:260,80:90)",0.3564668821627909,0.3152114856871974,-0.04125539647559345,vegetation,vegetation
"(250:260,90:100)",0.40897307874812033,0.2990487129166386,-0.10992436583148174,vegetation,vegetation
"(250:260,100:110)",0.3626283922525364,0.2078678306999544,-0.154760561552582,vegetation,land
"(250:260,110:120)",0.15772950760772683,0.07318484082496397,-0.08454466678276286,land,land
"(250:260,120:130)",0.3236807155006366,0.22955706029514178,-0.09412365520549482,vegetation,land
"(250:260,130:140)",0.39551860912698694,0.3232934222065503,-0.07222518692043667,vegetation,vegetation
"(250:260,140:150)",0.41123416067935337,0.27877433263342705,-0.13245982804592632,vegetation,land
"(250:260,150:160)",0.2950190719838394,0.2458723010548341,-0.04914677092900532,land,land
"(250:260,160:170)",0.29931778646816026,0.22090837884147788,-0.07840940762668239,land,land
"(250:260,170:180)",0.3443208276785571,0.29166998899018604,-0.05265083868837106,vegetation,vegetation
"(250:260,180:190)",0.46948355657285973,0.4491607219525551,-0.020322834620304653,vegetation,vegetation
"(250:260,190:200)",0.5336407238048965,0.4797602073464301,-0.053880516458466365,vegetation,vegetation
"(250:260,200:210)",0.5462942918982305,0.5222260369952416,-0.024068254902988917,vegetation,vegetation
"(250:260,210:220)",0.4583880184870193,0.4638538416777959,0.0054658231907765975,vegetation,vegetation
"(250:260,220:230)",0.516909166296163,0.46045510333464734,-0.05645406296151567,vegetation,vegetation
"(250:260,230:240)",0.47397965443624107,0.39512082475037713,-0.07885882968586394,vegetation,vegetation
"(250:260,240:250)",0.4148961329586956,0.3413978075738921,-0.0734983253848035,vegetation,vegetation
"(250:260,250:260)",0.32216768988543665,0.2845555493729498,-0.03761214051248685,vegetation,land
"(250:260,260:270)",0.2901919357256127,0.24666834986391303,-0.04352358586169966,land,land
"(250:260,270:280)",0.3123082213233167,0.2936892680097278,-0.018618953313588926,land,vegetation
"(250:260,280:290)",0.2960653352241438,0.2631058686545339,-0.03295946656960991,land,land
"(250:260,290:300)",0.2735651952521135,0.20673135984351554,-0.06683383540859794,land,land
"(250:260,300:310)",0.24844763223575325,0.15129439884868062,-0.09715323338707263,land,land
"(260:270,0:10)",0.5496830919854435,0.5155173132357698,-0.03416577874967375,vegetation,vegetation
"(260:270,10:20)",0.5818701634787412,0.5322947039494388,-0.049575459529302424,vegetation,vegetation
"(260:270,20:30)",0.48774455458374155,0.4153511243564395,-0.07239343022730205,vegetation,vegetation
"(260:270,30:40)",0.42034759725294824,0.3752921611558255,-0.04505543609712276,vegetation,vegetation
"(260:270,40:50)",0.4715390813366891,0.45494251854100104,-0.016596562795688052,vegetation,vegetation
"(260:270,50:60)",0.4746276241060259,0.4596696371973369,-0.014957986908688992,vegetation,vegetation
"(260:270,60:70)",0.522396999286538,0.5166249384218699,-0.005772060864668194,vegetation,vegetation
"(260:270,70:80)",0.5408447987281049,0.516367338607694,-0.024477460120410854,vegetation,vegetation
"(260:270,80:90)",0.5375282735822036,0.5036899260729499,-0.03383834750925363,vegetation,vegetation
"(260:270,90:100)",0.5136727247025347,0.4875577664596311,-0.026114958242903552,vegetation,vegetation
"(260:270,100:110)",0.43184847846691293,0.3886632157659988,-0.04318526270091411,vegetation,vegetation
"(260:270,110:120)",0.4255867246107007,0.3195773761832835,-0.10600934842741716,vegetation,vegetation
"(260:270,120:130)",0.46350619548733996,0.3933616888318211,-0.07014450665551886,vegetation,vegetation
"(260:270,130:140)",0.4866367754666726,0.45497503271071515,-0.031661742755957456,vegetation,vegetation
"(260:270,140:150)",0.5084434898427332,0.3409142149662271,-0.16752927487650615,vegetation,vegetation
"(260:270,150:160)",0.46043543286286587,0.3579198377146298,-0.10251559514823605,vegetation,vegetation
"(260:270,160:170)",0.345243086054142,0.2543452634361458,-0.09089782261799623,vegetation,land
"(260:270,170:180)",0.3081412230623468,0.26358548880042,-0.04455573426192683,land,land
"(260:270,180:190)",0.39893629031216954,0.3783504759163144,-0.020585814395855162,vegetation,vegetation
"(260:270,190:200)",0.5284004972255772,0.4684575877450332,-0.05994290948054404,vegetation,vegetation
"(260:270,200:210)",0.5963084818752148,0.5601999201600589,-0.03610856171515586,vegetation,vegetation
"(260:270,210:220)",0.4753489662142919,0.456529316617186,-0.018819649597105914,vegetation,vegetation
"(260:270,220:230)",0.5057068229777157,0.46033994788244326,-0.045366875095272485,vegetation,vegetation
"(260:270,230:240)",0.40554521296891216,0.33659968222758935,-0.06894553074132281,vegetation,vegetation
"(260:270,240:250)",0.3272980540777775,0.2766826591117796,-0.05061539496599793,vegetation,land
"(260:270,250:260)",0.40495287809206987,0.36059207154992373,-0.044360806542146136,vegetation,vegetation
"(260:270,260:270)",0.40450207342868516,0.3804023413645078,-0.02409973206417737,vegetation,vegetation
"(260:270,270:280)",0.4389846542983598,0.4184280024358638,-0.020556651862496,vegetation,vegetation
"(260:270,280:290)",0.4602842342571416,0.41977327638405654,-0.04051095787308506,vegetation,vegetation
"(260:270,290:300)",0.35274762410453475,0.30760066985650086,-0.04514695424803389,vegetation,vegetation
"(260:270,300:310)",0.27912756672089883,0.2610072673476265,-0.01812029937327231,land,land
"(270:280,0:10)",0.6075058988809622,0.5600752220965733,-0.04743067678438884,vegetation,vegetation
"(270:280,10:20)",0.49361882684069003,0.40677757991386165,-0.08684124692682837,vegetation,vegetation
"(270:280,20:30)",0.4505237048128765,0.38374312611780037,-0.06678057869507614,vegetation,vegetation
"(270:280,30:40)",0.5534995333351992,0.5125217273474902,-0.04097780598770895,vegetation,vegetation
"(270:280,40:50)",0.5792091327252382,0.5337989508445734,-0.04541018188066481,vegetation,vegetation
"(270:280,50:60)",0.5675606013567986,0.530097226321773,-0.037463375035025615,vegetation,vegetation
"(270:280,60:70)",0.5378242166795639,0.49709168656732416,-0.04073253011223976,vegetation,vegetation
"(270:280,70:80)",0.5519207045731992,0.5344821769936275,-0.01743852757957165,vegetation,vegetation
"(270:280,80:90)",0.5868927039747869,0.5501633191254918,-0.03672938484929511,vegetation,vegetation
"(270:280,90:100)",0.5522415550322932,0.5081910154021451,-0.044050539630148156,vegetation,vegetation
"(270:280,100:110)",0.5161133171088016,0.489250704694479,-0.026862612414322584,vegetation,vegetation
"(270:280,110:120)",0.4798740100248925,0.45533317406030926,-0.02454083596458323,vegetation,vegetation
"(270:280,120:130)",0.5309871341314584,0.5209680169756332,-0.010019117155825152,vegetation,vegetation
"(270:280,130:140)",0.5016241223573111,0.48394592079898474,-0.01767820155832639,vegetation,vegetation
"(270:280,140:150)",0.49717778378772,0.47260063862553436,-0.02457714516218562,vegetation,vegetation
"(270:280,150:160)",0.5312715841347111,0.46537339972057945,-0.06589818441413164,vegetation,vegetation
"(270:280,160:170)",0.502355125008854,0.5065851719578802,0.004230046949026178,vegetation,vegetation
"(270:280,170:180)",0.4691173471564204,0.4760759238843316,0.006958576727911225,vegetation,vegetation
"(270:280,180:190)",0.5018812825231661,0.4932271400100982,-0.008654142513067897,vegetation,vegetation
"(270:280,190:200)",0.5786498753191761,0.5383286404988035,-0.04032123482037264,vegetation,vegetation
"(270:280,200:210)",0.6235444660819046,0.5984394041409609,-0.02510506194094375,vegetation,vegetation
"(270:280,210:220)",0.4750534758547844,0.4587965548885088,-0.016256920966275623,vegetation,vegetation
"(270:280,220:230)",0.5291669845933343,0.48150709811524145,-0.04765988647809288,vegetation,vegetation
"(270:280,230:240)",0.5488208626094822,0.5094969372450776,-0.039323925364404544,vegetation,vegetation
"(270:280,240:250)",0.5292981812625353,0.4939704273578965,-0.03532775390463877,vegetation,vegetation
"(270:280,250:260)",0.5497556691651474,0.49856556172150523,-0.05119010744364216,vegetation,vegetation
"(270:280,260:270)",0.41313876205689026,0.35183270343444834,-0.06130605862244193,vegetation,vegetation
"(270:280,270:280)",0.4200027028039098,0.3666264993990035,-0.053376203404906286,vegetation,vegetation
"(270:280,280:290)",0.34500642417897753,0.24083904468977455,-0.10416737948920299,vegetation,land
"(270:280,290:300)",0.30177874338237876,0.24403024991400216,-0.0577484934683766,land,land
"(270:280,300:310)",0.2480788770361808,0.28250816734564144,0.034429290309460625,land,land
"(280:290,0:10)",0.5718964529677292,0.5147520312505908,-0.057144421717138405,vegetation,vegetation
"(280:290,10:20)",0.5916721664495413,0.5325484279210624,-0.059123738528478964,vegetation,vegetation
"(280:290,20:30)",0.6138274760075515,0.5657052374440573,-0.04812223856349418,vegetation,vegetation
"(280:290,30:40)",0.5618157084863092,0.5116317886393456,-0.05018391984696369,vegetation,vegetation
"(280:290,40:50)",0.6077717944369857,0.587215544778823,-0.020556249658162717,vegetation,vegetation
"(280:290,50:60)",0.5896766012536608,0.5409950390525117,-0.048681562201149164,vegetation,vegetation
"(280:290,60:70)",0.5603020810157832,0.5012545032104063,-0.05904757780537684,vegetation,vegetation
"(280:290,70:80)",0.6187398907676666,0.5814041375780374,-0.03733575318962912,vegetation,vegetation
"(280:290,80:90)",0.5797082368682478,0.5225801438142229,-0.05712809305402489,vegetation,vegetation
"(280:290,90:100)",0.5445268589624157,0.48510479987869987,-0.05942205908371584,vegetation,vegetation
"(280:290,100:110)",0.49778844374786585,0.44896207460405346,-0.04882636914381239,vegetation,vegetation
"(280:290,110:120)",0.5384980612459065,0.5063410001433114,-0.032157061102595086,vegetation,vegetation
"(280:290,120:130)",0.584507807494703,0.560679187189556,-0.023828620305146986,vegetation,vegetation
"(280:290,130:140)",0.5492529834189813,0.5052376561328217,-0.044015327286159645,vegetation,vegetation
"(280:290,140:150)",0.49827092122583116,0.4799531862839703,-0.01831773494186084,vegetation,vegetation
"(280:290,150:160)",0.5193930002066747,0.5202767581520586,0.0008837579453839783,vegetation,vegetation
"(280:290,160:170)",0.5303600770715035,0.5333451943870844,0.002985117315580932,vegetation,vegetation
"(280:290,170:180)",0.5595220386942324,0.5530737848014206,-0.006448253892811895,vegetation,vegetation
"(280:290,180:190)",0.5550498430554334,0.5398457002284304,-0.015204142827002998,vegetation,vegetation
"(280:290,190:200)",0.5048400433841534,0.46147033827649925,-0.0433697051076542,vegetation,vegetation
"(280:290,200:210)",0.6051225521671136,0.5779412933702505,-0.027181258796863172,vegetation,vegetation
"(280:290,210:220)",0.5031681391149841,0.4878932237397497,-0.015274915375234455,vegetation,vegetation
"(280:290,220:230)",0.4619287308572939,0.40180932075525494,-0.06011941010203897,vegetation,vegetation
"(280:290,230:240)",0.42261513179340654,0.3442502009510608,-0.07836493084234575,vegetation,vegetation
"(280:290,240:250)",0.5370116428151785,0.4898359732291325,-0.04717566958604602,vegetation,vegetation
"(280:290,250:260)",0.4653921369912782,0.3980969946869449,-0.06729514230433326,vegetation,vegetation
"(280:290,260:270)",0.4094538824088685,0.3598253271043353,-0.049628555304533195,vegetation,vegetation
"(280:290,270:280)",0.43950455250908316,0.3571236594748041,-0.08238089303427903,vegetation,vegetation
"(280:290,280:290)",0.20395180086784673,0.13944583038430608,-0.06450597048354065,land,land
"(280:290,290:300)",0.12731667745089467,0.07093158963134812,-0.056385087819546556,land,land
"(280:290,300:310)",0.12648264113747645,0.16367497707057468,0.03719233593309823,land,land
